price,bedrooms,bathrooms,Area_sqft
435000,3,3,9620
427500,3,2,19320
450000,5,3,14920
688000,3,2,8480
285000,4,1,6200
530000,3,3,4025
195000,4,2,10634
250200,3,2,9714
1.10E+06,3,2,12790
732500,3,3,15241
194250,3,2,12514
526000,4,2,11170
520000,4,3,14832
526000,3,2,9015
1.14E+06,5,4,228390
202000,2,1,9769
645500,4,3,14592
570000,1,1,9380
325000,3,2,12580
725000,2,1,9880
192000,3,2,12841
560000,2,1,11839
283450,5,3,10806
863000,4,2,9690
815000,4,2,7820
245000,2,1,9979
1.32E+06,4,3,14992
1.16E+06,4,4,20765
480000,3,3,9118
600000,4,3,10953
329950,2,1,7600
299500,4,3,16005
460000,3,3,7681
515000,5,4,9459
405000,3,2,4285
483000,4,2,6400
377000,4,3,15581
568000,4,2,23056
355000,2,2,7510
640000,4,2,6790
270000,4,1,8799
559950,5,4,12953
515000,4,3,12001
352000,4,2,9072
595888,3,2,12900
588000,4,2,12314
1.05E+06,4,3,14960
260000,3,2,10590
1.60E+06,4,4,9950
380000,2,1,6800
802000,2,3,10707
1.33E+06,4,3,10500
710000,4,3,7950
600000,3,3,82852
707900,3,1,9345
179950,2,1,9833
683000,4,3,15539
222400,3,2,12356
517000,2,2,6458
410000,3,3,9013
480000,3,2,5452
430000,3,2,16028
439950,5,2,11480
797500,4,3,14953
379000,4,2,8210
575000,1,1,11107
247500,3,1,14610
385000,4,3,42411
423000,4,2,10309
550000,3,2,8688
415000,4,1,7169
693000,3,2,50715
543000,2,1,7140
465000,5,2,14586
280000,3,3,4297
1.39E+06,3,1,10963
665000,6,3,14680
237950,3,2,9634
440000,4,3,14860
618000,2,1,8740
572000,3,2,7040
725000,3,2,8574
454000,3,1,26084
535000,4,1,13436
249000,3,3,11190
395000,4,3,40966
690000,3,2,11100
526500,3,2,10226
325000,4,2,10640
495000,3,3,6920
825000,5,3,14614
383000,3,2,17600
320000,3,2,15351
475000,3,3,92377
275000,3,3,10166
1.15E+06,2,2,14410
455000,3,2,15351
262000,5,1,11410
390000,4,1,7480
300000,3,2,13850
746300,3,2,9841
267000,3,2,10713
525000,3,3,11460
570000,3,2,10170
360000,4,2,12370
1.05E+06,3,1,48291
699950,3,3,9086
375000,4,3,113746
625000,4,2,10620
464050,2,1,4850
470000,5,3,13945
330000,4,2,12360
537000,4,2,12417
250000,3,2,35167
835000,4,3,54171
770000,4,1,6800
650000,4,2,9797
335000,3,2,34549
350000,3,2,32897
415000,5,3,12806
788000,4,3,14138
640000,4,3,12519
388000,4,3,12045
360000,6,2,14420
692500,6,2,14420
425000,4,2,9190
645000,4,2,9190
340000,3,1,11088
713000,4,3,59790
430000,3,3,14730
280000,3,2,10980
215000,3,2,4912
306000,3,3,14953
299900,3,1,11483
534000,5,2,12675
1.16E+06,3,3,11322
1.17E+06,3,3,9990
199990,2,1,8780
946000,4,3,14958
295000,4,1,10699
475000,2,1,7777
750000,5,4,216187
1.23E+06,4,3,54606
183500,3,1,9900
450000,2,1,6267
180000,3,1,7680
707000,5,5,26047
230000,2,1,5647
192500,3,1,12040
309000,3,3,7584
759000,3,2,10060
1.12E+06,4,4,22192
462000,5,2,13340
229000,4,2,26404
399950,2,2,3464
325000,5,2,14202
512000,2,2,3793
410000,5,3,11622
210000,2,1,7650
325000,4,2,12519
685000,3,3,14915
488000,2,2,7388
247500,3,2,9330
489000,4,2,15139
725000,4,2,10780
199950,3,2,13057
670000,5,3,17691
275000,3,2,13540
1.00E+06,3,2,11980
255000,3,2,11211
465000,3,2,13877
259000,3,2,6294
695000,3,4,9793
505000,3,2,10830
631500,2,1,5450
630500,3,1,6680
999000,4,3,23978
740000,3,2,7400
650000,3,3,9550
554000,2,2,9120
400000,3,3,219475
529941,3,2,13680
310000,3,1,6400
389000,3,1,6400
731781,3,3,10482
502501,2,1,7680
443000,3,2,11440
607000,3,2,7540
2.15E+06,3,4,13140
585000,4,3,19930
1.03E+06,3,3,16370
315000,3,3,10760
180000,2,1,7995
322500,3,2,17650
568500,3,3,11209
813000,4,3,12295
1.09E+06,5,2,19478
424000,4,2,8407
235000,2,1,8230
740000,3,4,8450
415000,1,1,5030
432000,3,3,18645
1.27E+06,5,3,44012
676500,3,2,6186
419000,2,1,6342
650000,3,3,42102
239000,2,1,17810
900000,4,3,8622
330000,5,2,11617
510000,3,2,61631
465000,4,3,12100
1.70E+06,3,3,24661
490000,3,2,14188
2.68E+06,5,3,28355
1.00E+06,3,2,57412
469950,4,3,19238
536000,3,2,8303
244950,4,3,22727
575000,3,1,5170
361000,5,3,12280
650000,5,2,17800
230005,2,1,8800
293000,4,3,239913
445000,3,3,28438
280000,4,2,9666
520000,3,2,14555
780000,4,3,46592
625000,3,2,81380
239950,3,2,10280
335000,3,2,9230
612000,3,3,11531
200000,2,1,10130
345000,3,2,14301
520000,4,3,11180
855000,4,2,8370
567500,4,2,8760
208000,3,2,9827
452000,3,2,19379
555000,3,3,17133
519000,5,3,13421
474950,3,2,5505
419000,3,2,20438
390000,2,1,4820
539000,7,2,11580
569000,4,2,25796
611000,3,1,8700
760000,3,3,154896
732000,3,2,60026
1.68E+06,3,3,14823
919950,5,3,13442
400000,4,3,12053
785000,4,3,28241
835000,3,2,59414
640500,2,2,10150
310000,4,3,13493
355000,4,1,9805
685000,3,2,11413
202500,3,1,10746
540000,3,3,10637
295000,4,3,8531
518000,3,1,9982
250000,2,2,6743
330000,2,2,438750
481000,2,1,6830
898000,3,2,18145
570000,5,2,14160
475000,4,3,20770
265000,3,3,8540
380000,3,3,21382
790000,4,3,13146
620000,2,2,11110
709050,4,4,13680
296500,3,1,7760
475000,3,3,40302
440000,3,2,14645
405000,2,1,8286
269500,2,1,6030
520000,5,2,9040
229500,1,1,25070
335000,4,2,14410
680000,4,3,57491
1.39E+06,4,4,8860
740000,4,3,14710
270000,3,2,14190
510000,4,2,9542
300000,2,1,16240
1.30E+06,5,2,16870
675000,4,2,8878
925850,6,3,21043
255500,2,1,46870
450000,3,3,22992
280000,3,1,25562
245000,4,2,13000
344950,3,1,9242
381000,3,2,10046
1.95E+06,4,4,14390
1.50E+06,3,2,26134
232603,3,2,15351
220000,5,3,13330
600000,4,2,11590
239000,3,3,8474
400000,3,2,12381
2.18E+06,6,3,18660
350000,3,1,10871
562000,3,3,101768
380000,3,2,11630
511200,4,2,11035
680000,4,3,10430
350000,3,3,3801
410000,5,3,188670
1.05E+06,4,3,18600
391265,3,2,6690
1.41E+06,4,2,22824
575000,3,2,9250
316000,4,2,50293
165000,3,1,7256
850000,3,2,7500
210000,3,1,9090
325000,4,3,12841
682000,4,3,58941
430000,3,3,10618
325500,3,2,10940
385000,3,2,10720
435000,1,1,3800
550000,4,1,19570
400000,3,1,10500
503000,4,3,11940
676000,4,3,10958
180000,3,1,13415
234000,3,2,8080
734200,4,3,9610
920000,3,3,73531
1.92E+06,4,3,41262
224000,3,2,12745
1.40E+06,3,3,25640
185000,3,1,9545
554600,3,2,8000
268000,3,2,11279
675000,4,2,13195
620000,4,2,14319
396450,3,2,15316
565000,5,2,13380
410000,3,2,7120
1.19E+06,4,3,10480
716125,3,2,11519
225000,2,1,115365
640000,4,3,13144
374000,2,1,8010
415000,4,2,15721
592500,4,3,41440
365000,3,3,4729
600000,4,3,16843
465000,4,3,45143
254999,3,1,10720
279000,4,3,12156
460000,3,3,45783
507000,4,2,3956
291000,3,2,13188
350000,2,2,2737
90000,3,1,4450
329000,3,2,10860
909000,4,3,18158
187000,2,1,7220
580000,3,2,8800
345000,3,3,9232
497000,4,3,11300
345000,3,1,5400
313500,3,2,11080
910000,3,3,12840
399950,3,2,9174
268000,4,2,9750
559000,4,2,12658
309000,3,2,12765
410000,3,3,8420
259000,3,1,11315
950000,5,2,11380
320000,4,1,10350
1.15E+06,4,3,34882
394250,3,2,14457
315000,1,1,5726
480000,2,2,15020
556000,3,3,40900
450000,3,3,10637
420000,3,2,7943
890000,6,4,9340
295000,4,2,12234
410000,4,2,31695
308900,3,3,11684
1.16E+06,4,3,32202
665000,2,3,11104
577000,3,2,8980
959000,3,3,8360
471000,2,2,9457
560000,3,3,11499
955000,5,2,14907
1.24E+06,7,6,24882
579000,3,3,23300
335000,4,2,13229
485000,3,3,12707
552000,3,3,14470
950000,4,3,21903
203700,3,2,11168
412000,4,4,15707
237500,3,2,11780
866800,4,4,9440
425000,3,1,7100
200000,3,2,9563
280000,3,2,8934
140000,3,2,4472
370000,5,3,14790
550000,2,1,6740
1.41E+06,2,3,16340
1.51E+06,2,3,16340
510000,4,2,12330
351000,3,1,13348
210000,3,1,12780
449999,4,2,41360
137000,3,1,9830
270000,3,1,17540
540000,3,3,105718
565000,5,3,17540
940000,4,2,8050
385000,2,1,29189
400000,3,3,11814
365000,3,2,12439
353250,2,1,4020
455000,2,2,9480
475000,4,4,239052
571500,4,2,11295
441000,2,1,5300
810000,6,3,15960
550000,3,2,15316
736000,2,1,7480
375000,3,2,21440
717500,3,3,14602
581000,2,2,15970
629000,3,2,8060
3.80E+06,3,4,43940
225000,3,2,7350
315000,3,3,9878
425000,3,3,4336
346500,3,1,14832
550000,3,2,30610
565000,3,2,14980
1.00E+06,4,2,12750
400000,2,2,7467
724950,4,2,9450
623000,3,2,21543
295000,2,1,7360
700000,4,3,11655
482000,2,2,3959
770000,3,3,16910
310000,4,3,27940
720000,4,2,12720
355000,3,1,8415
512000,4,3,9576
303000,2,2,4480
299000,5,3,13360
285000,3,3,10113
680000,3,2,14402
285000,4,2,9980
707000,4,2,22653
690000,3,2,9948
872000,4,2,45814
290000,4,2,16880
425000,4,2,20285
925000,3,3,16988
340500,3,1,16228
365000,2,1,8890
725000,3,2,12029
811000,3,3,12270
299000,3,1,11594
287500,4,2,11587
879950,4,2,20335
135900,2,1,5780
1.23E+06,4,2,22168
522500,4,2,10420
399500,4,2,9227
450000,3,1,8530
218000,4,1,21520
289999,3,2,12815
540000,2,1,7090
324950,3,1,9980
718500,3,2,10880
495000,3,2,197329
260000,6,2,12187
430000,4,2,13370
402500,3,3,8672
1.42E+06,4,3,10768
275000,3,2,13446
250000,3,2,11182
665000,3,3,13240
425000,3,3,148773
760000,2,1,6750
447000,3,3,6286
205000,3,1,10600
191000,3,2,10470
350000,2,2,10641
789888,5,4,13700
443000,2,1,13380
695000,4,4,13542
560000,4,2,6868
550000,3,2,8170
850000,2,3,12620
352750,4,3,28557
550000,4,3,14775
774900,5,1,7311
250000,3,1,10971
962800,4,3,30773
299500,3,2,15810
250000,2,1,7930
745000,5,4,500414
279475,2,1,13220
450000,3,2,31917
307700,5,2,16992
665000,3,1,8192
375000,3,3,7920
420000,4,3,18527
148000,2,1,5800
707000,3,2,7960
399000,3,1,6230
570000,4,3,122104
853000,4,2,41675
400000,3,1,17878
615000,2,2,32673
463000,3,1,10470
600000,4,3,18692
429000,5,3,12860
980000,4,4,16830
359500,6,4,10570
715000,4,3,13310
240000,3,2,9834
455000,4,2,12852
610000,3,3,171430
675000,3,3,10685
283500,3,2,7945
235000,2,1,8240
827000,4,3,18000
353000,2,1,10925
747500,4,3,17702
341000,2,1,6780
182000,3,1,20555
250000,3,2,5611
655000,4,4,18002
405000,3,2,12477
390000,4,2,13440
275400,2,1,10200
791000,3,2,9970
424500,3,2,10880
430000,3,1,9360
865000,4,3,17431
163000,2,2,10043
920000,4,3,14655
1.03E+06,5,3,9131
325000,3,2,11408
315000,5,3,8858
227000,4,1,11003
179000,4,2,10755
276000,2,1,5046
335000,4,2,24445
430000,3,2,16990
266490,3,3,7803
655000,4,3,13407
635500,3,2,6960
235000,5,3,14203
885000,3,3,17163
352500,3,1,11340
450000,3,3,10943
3.64E+06,5,6,28297
1.05E+06,3,2,20002
476000,2,2,3612
375000,3,3,16812
600600,4,4,12849
567000,4,2,16083
650000,4,2,16500
190000,5,2,13594
858000,4,4,430597
435500,1,2,6762
685000,3,2,11003
252000,3,2,10250
512500,4,2,11500
423800,3,3,11295
460000,3,2,5538
434000,3,3,7060
244000,3,1,19660
348125,3,1,11441
585000,4,3,33932
230000,3,1,18810
450000,3,2,14690
393000,5,2,8054
517000,2,1,6550
400000,3,1,15670
890000,2,2,57065
205950,3,1,14143
209000,3,1,6544
430000,4,2,9450
534000,4,2,6730
735000,4,3,8182
873000,3,2,60340
475000,4,2,11472
325000,3,2,14540
500000,3,2,221887
279000,4,3,12155
350000,3,2,8889
660000,4,2,19743
324950,2,2,18529
500000,4,2,10826
187300,2,1,10277
345600,5,4,9700
400000,3,2,11332
935000,5,3,9311
374000,4,2,19490
328000,3,2,48822
257500,3,2,12844
1.00E+06,4,3,8240
216500,2,2,7262
1.19E+06,3,2,46736
360000,4,3,13512
699999,3,1,6700
535000,3,3,51024
464950,3,2,23630
925000,4,3,25838
930000,3,3,8710
727500,3,2,9930
325000,4,2,12790
695000,3,3,17280
585000,4,3,11615
319000,3,2,13097
265000,6,3,11360
359000,5,2,10894
390000,5,2,10894
374500,3,1,12161
661000,2,2,50143
900000,3,3,9480
600000,5,3,12854
2.00E+06,5,4,20642
512500,4,2,7310
229500,3,2,36684
589000,3,3,10483
539950,3,3,4823
640000,4,3,26874
218250,3,1,9904
675000,4,4,8240
338000,5,2,12250
231750,3,1,10105
199900,1,1,9000
1.06E+06,4,4,25271
263000,4,3,10875
279950,3,2,10180
395000,3,2,5420
252500,3,2,11802
1.15E+06,4,4,46064
205000,3,1,13848
654000,5,3,13818
200000,3,1,215488
700000,3,3,12262
2.72E+06,4,3,25555
306000,2,2,5132
270000,3,3,8805
340000,3,2,15016
450000,4,3,23010
580000,4,3,11875
435000,4,2,8510
690000,4,3,10468
720000,4,3,16170
403000,3,2,17070
440000,3,3,10822
178500,3,1,10870
270000,4,3,11602
129888,2,1,11680
260000,3,2,18180
339950,5,3,12432
250000,3,1,29387
680000,3,4,109872
660000,10,3,8475
1.23E+06,3,4,18881
550000,3,2,12752
675000,5,3,18056
981000,3,3,15048
168000,3,1,10320
1.00E+06,4,3,26437
320000,3,1,12390
959000,6,3,24524
372000,4,1,11820
391500,3,3,13465
390000,2,1,7325
302000,2,1,7050
495000,3,4,4807
504500,3,3,4805
555000,4,2,8510
1.55E+06,4,4,10860
550000,3,2,8850
1.80E+06,4,3,15325
655000,1,1,8182
685000,3,3,96786
721000,4,2,12589
1.52E+06,4,4,10688
365000,4,3,223402
458000,3,2,12175
280000,2,1,15181
628000,4,2,6320
781500,4,3,13082
295000,3,2,11460
435000,2,1,5236
300000,3,2,10170
208500,2,1,6704
930000,2,3,16199
316000,2,2,5150
249900,3,2,9338
675000,3,2,8252
447000,3,2,7717
675000,3,2,6837
546000,4,3,4987
310000,3,2,4041
190000,3,1,7740
650000,3,2,11544
585000,3,3,5830
1.43E+06,4,3,12754
565000,4,3,17970
174900,3,1,8060
360000,3,2,3942
234000,3,1,12124
575000,8,3,21210
315000,3,3,10354
225000,3,1,10370
370000,3,2,18710
606000,3,1,7060
272500,3,2,10862
475000,3,2,6780
270000,3,1,16350
624000,4,2,13886
355000,3,2,10536
345000,3,1,5824
342000,4,3,12432
316000,3,2,101185
539950,4,3,43190
221347,3,2,9325
330000,3,3,8817
279000,4,3,16660
850000,4,3,8434
746000,3,2,16141
478000,2,2,4857
820000,4,3,8645
2.16E+06,3,4,13695
820000,3,3,45650
887000,3,2,27640
159000,3,1,22890
824000,7,4,9680
812000,4,3,8480
242000,4,3,15040
625000,4,3,15518
399888,4,1,34210
289000,3,2,9940
400000,3,2,17304
1.55E+06,3,3,34257
345000,2,1,6610
874950,2,1,6610
875000,3,3,8210
628990,4,3,37927
535000,2,4,8950
770126,4,3,13600
710000,4,3,14535
465000,3,2,7820
359000,3,2,15410
151000,2,1,7050
820000,3,3,15540
160000,3,2,8617
535000,4,2,7910
365000,3,2,12760
708000,4,3,11770
215000,3,1,9680
1.95E+06,4,4,25848
390000,4,3,27245
570000,3,2,8571
383000,3,2,16430
370000,4,3,10846
454000,4,3,18052
1.40E+06,5,3,40060
371000,4,2,14934
530000,3,2,13670
608000,4,3,14264
450000,3,2,9650
780000,4,3,20701
290000,4,3,57092
225000,3,2,17302
805000,4,3,44622
660000,3,3,20699
299000,3,2,16507
530000,2,2,3872
680000,3,3,8120
199900,4,2,15340
224000,3,2,9400
244000,3,2,11965
485000,4,2,6140
330000,4,3,12079
509000,4,2,5134
440000,4,3,11813
244000,3,2,11287
399700,4,2,7060
519000,4,3,6087
211000,4,1,12840
950000,3,3,14290
410000,3,3,6499
750000,4,2,8970
133400,3,1,4570
240000,3,2,9113
539000,3,3,6130
688000,4,3,297883
465000,3,2,7962
936000,3,2,18080
620000,4,3,14336
429950,3,2,12810
296475,3,3,7250
330000,4,2,12810
445000,3,2,14940
846000,4,3,8170
725000,4,2,9640
369000,4,3,12299
625000,3,2,20460
535000,3,2,8480
229950,4,2,9427
229999,3,2,9850
850000,5,4,9350
589900,4,5,42779
513000,2,1,7912
401000,3,1,11421
260000,3,3,5380
525000,4,3,30950
470000,3,4,15658
205000,4,2,10813
620000,3,2,11555
229000,3,2,7640
445000,2,2,9464
215000,2,1,9570
504975,2,3,8411
495000,4,2,14632
205000,3,1,10652
152275,1,1,9151
586000,4,2,12548
779950,2,3,12615
557000,4,2,15955
610000,4,2,11340
405000,3,2,10243
320000,4,2,12110
356000,3,1,5863
794500,5,3,8430
349000,3,2,14190
549000,4,2,93906
193000,3,1,12681
700000,3,2,12617
523000,3,3,11002
565000,5,3,25570
500000,4,3,10747
1.45E+06,4,3,10433
710000,6,4,75065
333000,4,2,13091
580000,3,2,11194
289950,4,2,11680
375000,2,1,7138
505000,2,3,15710
324950,3,2,11150
490000,4,2,13795
630000,4,2,9110
595000,3,3,28689
872500,4,2,9760
490000,2,1,8770
1.90E+06,4,3,37565
310000,2,1,10892
450000,3,1,95931
539000,3,2,16320
888550,3,3,45402
269950,3,3,11960
142000,0,0,22785
300000,3,2,12561
780000,2,3,31274
545000,3,3,25749
278000,3,2,14044
342000,3,2,5265
190000,4,2,13481
387000,2,2,3288
279950,3,2,11200
550000,6,5,47554
439000,3,2,255131
774888,3,2,28467
480000,5,3,14952
835000,4,2,10230
1.50E+06,5,4,10280
771000,4,2,7600
1.23E+06,4,2,10920
600000,4,3,11490
305000,3,1,10714
1.39E+06,5,2,16770
216500,3,1,14362
370000,3,3,3359
492650,4,2,14216
431200,5,2,13459
277500,4,2,15708
278000,5,2,12352
351000,4,1,11140
850000,4,4,13869
885000,2,2,5993
399950,3,2,91490
185000,3,2,11432
440000,5,3,11320
2.40E+06,4,3,27538
299000,3,2,14371
299500,3,2,38400
420000,3,2,11226
234000,4,1,20780
540000,2,2,8310
649950,4,3,67882
330000,3,1,10262
840000,4,3,12850
370000,3,3,10992
410000,3,2,10380
257000,2,1,9290
350000,3,1,10440
380000,2,1,9800
344000,3,1,14952
488000,3,3,5400
465000,3,1,6010
229500,2,2,10175
445000,5,3,15180
246000,4,2,10770
545000,5,3,22220
518000,4,3,10422
565000,4,3,15256
445000,4,3,14078
968000,5,3,15509
725000,3,2,9994
315500,3,2,12020
487585,4,2,13061
246500,2,1,8830
819000,3,2,9390
349900,5,3,8829
267000,3,1,6660
480000,3,2,18750
525000,2,1,6200
578000,4,3,9605
345000,3,3,4307
499000,3,1,9520
425000,3,2,12530
268000,4,3,11000
240000,3,1,15766
147000,3,2,12686
500000,4,2,11486
1.01E+06,4,3,10310
991500,4,3,34535
510000,5,2,8238
1.98E+06,4,4,18621
484998,4,3,4950
1.28E+06,4,4,27138
210000,3,2,10697
450000,2,1,13320
875000,4,2,12326
529950,4,3,11380
415000,3,2,6750
590000,4,2,18460
379950,3,2,12674
385000,1,1,5750
588000,3,2,12130
252500,2,1,3901
530000,3,4,7814
385000,2,2,162605
419000,3,2,11330
175000,2,1,7748
515000,2,1,8194
945000,4,3,9550
359900,5,2,11370
419950,4,3,9684
460000,3,2,7050
255000,3,2,10711
481000,4,2,13240
719521,4,2,13240
1.08E+06,3,3,52010
334000,4,3,10500
675000,4,3,7450
556000,3,2,10717
900000,4,2,11670
400000,3,1,6264
724950,4,2,7930
321000,4,2,8310
1.36E+06,4,4,13170
171000,4,2,23002
1.36E+06,4,3,117500
323000,3,2,18747
491500,4,2,130642
226000,4,2,13340
580000,6,2,7900
640000,4,3,16399
619790,3,2,7767
383962,4,3,12048
373000,3,2,5245
541338,3,3,11943
254922,2,1,10250
575000,3,2,9030
650000,4,3,20765
269950,3,2,13067
270950,2,1,8310
495000,3,3,19521
794154,4,2,12956
340768,3,2,14820
375000,2,1,7593
820000,4,3,14350
555000,2,2,3274
312500,2,2,3340
450000,2,1,7550
739000,3,3,12957
320000,3,2,4556
235000,3,1,16050
275500,4,1,7730
564000,2,2,7830
263000,4,2,11280
257000,3,2,21347
725000,4,3,224796
300000,3,2,11600
328000,3,2,12614
187500,3,1,10270
400000,3,1,7740
515000,3,2,8200
1.41E+06,2,2,23185
235000,3,1,11320
669000,4,3,9925
282000,3,1,16203
663000,3,2,7016
279900,3,3,9040
335000,3,2,10180
689000,4,3,14870
413100,3,2,235183
506950,3,3,8901
500000,3,3,4131
540000,5,3,16185
812000,3,3,8099
1.20E+06,4,3,28012
370000,3,2,41296
338000,3,2,27582
185000,4,1,9370
450000,3,1,39025
451000,2,1,8360
785000,4,3,31017
850000,5,3,11100
235000,3,1,20480
1.15E+06,3,2,10178
377500,3,2,4232
825500,3,3,16504
1.06E+06,5,3,8535
880000,5,4,16574
413800,3,2,7301
504200,2,2,4127
421500,4,3,11289
855169,4,3,10830
380000,3,2,5828
580000,3,2,4076
377000,3,3,9303
329900,4,3,8950
921800,4,3,12924
529500,3,2,3825
363990,4,3,8482
834950,5,3,12910
399000,3,2,35510
338900,3,2,12841
419950,3,3,11790
493000,4,3,8410
650000,4,3,11250
456000,3,3,9585
425000,3,2,4237
348000,3,3,5238
1.04E+06,5,4,14982
299000,2,3,3722
1.26E+06,4,4,14470
155000,3,1,8698
319500,4,3,9842
274000,3,3,5957
429000,5,3,9030
267800,3,2,4719
369950,3,3,11724
480000,6,5,22483
440000,4,4,10899
839704,4,3,9901
535000,3,3,4136
290000,2,2,3275
370000,3,3,5093
405000,3,2,3151
499431,4,3,11429
275000,4,3,8028
320000,3,2,2840
425000,4,3,8567
1.45E+06,4,4,7049
340000,3,2,9992
299900,3,3,4326
865950,5,4,21519
720000,4,3,22978
460000,4,4,7865
375000,3,3,5087
386180,2,2,4259
280000,3,3,9759
359000,4,3,9875
785000,5,3,18975
425000,3,2,4050
575000,5,3,12860
465000,3,3,148549
1.85E+06,4,3,16335
720000,4,3,16087
390000,5,4,9820
2.21E+06,3,3,16717
1.05E+06,4,4,10719
915000,6,4,21120
562000,2,2,3914
349000,2,2,3708
375000,4,3,12420
479950,2,2,3976
319000,4,3,9420
325000,3,2,3427
505657,4,3,13672
340000,4,3,8612
250000,3,3,9499
349500,4,3,8666
290750,3,3,3765
715000,5,3,7226
689950,4,3,12843
425000,2,3,4113
657000,2,3,4421
359950,4,4,10464
319900,4,3,9226
532000,3,4,6440
291000,2,1,2813
675000,3,3,4770
885000,3,2,11120
1.45E+06,5,4,15190
780000,6,4,16410
839950,4,3,13220
645000,3,3,6304
263000,3,3,6368
345000,2,2,3760
505000,4,3,10176
522500,2,2,4070
400000,3,3,9620
543000,3,2,3499
495000,4,3,17295
549995,4,4,12527
327555,3,3,10246
690000,5,3,15185
673000,4,2,6745
384435,3,3,7964
780000,4,3,13000
1.38E+06,5,4,10152
950968,5,4,11271
334950,2,2,3230
489000,3,4,4189
600000,3,3,13815
282000,3,2,3435
442000,4,4,17015
220000,2,2,4910
489000,3,3,11758
250000,3,2,6854
484259,4,3,10410
1.68E+06,3,3,24802
450000,3,3,7957
299000,2,2,3646
450000,3,3,8907
585000,4,3,5396
660000,3,2,4540
301500,2,2,3283
949950,4,4,16108
759990,4,3,10880
355000,4,3,8100
